condition,seed,generation,best_fitness,mean_fitness
crossover,1017,4,74.62424273209899,32.51548820668164
crossover,1017,5,84.01645103786834,42.34697471458821
crossover,1017,6,156.7716712099165,79.67245980182479
crossover,1017,7,270.8176501209179,85.92356728195517
crossover,1017,8,321.9374967735124,121.6875930107265
crossover,1017,9,321.9374967735124,142.10651542587175
crossover,1017,10,339.21498044581193,184.40347702468432
crossover,1017,11,350.7951539978438,195.63396774838455
crossover,1017,12,350.7951539978438,253.38915014376212
crossover,1017,13,743.4671265862122,314.1712611259308
crossover,1017,14,4858.61927608712,953.3211040770216
crossover,1017,15,4895.439055145063,2179.5588004650876
crossover,1017,16,4967.957015850159,2769.0141042585315
